ppt_id,lg_struc,trial_idx,task,rt,time_elapsed,item_type,button_pressed,responded_correctly,chosen_response,target_form,target_idcs,foil_form,foil_idcs
wd7agk5xgqzr0nk,sfx,317,2afc,879,227520,pair,0,False,buvu,koda,7 8,buvu,3 11
wd7agk5xgqzr0nk,sfx,320,2afc,893,230241,pair,0,True,rucu,rucu,1 2,rulu,1 6
wd7agk5xgqzr0nk,sfx,323,2afc,1130,233958,triplet,1,True,buxolu,buxolu,3 4 6,lucuqi,6 2 9
wd7agk5xgqzr0nk,sfx,326,2afc,871,236725,pair,1,False,muqi,cuje,2 5,muqi,10 9
wd7agk5xgqzr0nk,sfx,329,2afc,865,240128,triplet,0,True,buxolu,buxolu,3 4 6,daxobu,8 4 3
wd7agk5xgqzr0nk,sfx,332,2afc,2402,244473,pair,0,False,koqe,cuje,2 5,koqe,7 12
wd7agk5xgqzr0nk,sfx,335,2afc,689,247039,pair,1,False,jemu,qimu,9 10,jemu,5 10
wd7agk5xgqzr0nk,sfx,338,2afc,726,249641,pair,0,True,muqe,muqe,10 12,muqi,10 9
wd7agk5xgqzr0nk,sfx,341,2afc,634,252175,pair,0,False,jemu,buxo,3 4,jemu,5 10
wd7agk5xgqzr0nk,sfx,344,2afc,725,255573,triplet,0,True,rucuje,rucuje,1 2 5,koqeje,7 12 5
wd7agk5xgqzr0nk,sfx,347,2afc,610,258088,pair,1,False,qeda,buxo,3 4,qeda,12 8
wd7agk5xgqzr0nk,sfx,350,2afc,714,261368,triplet,1,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
wd7agk5xgqzr0nk,sfx,353,2afc,1200,265150,triplet,0,False,vumuru,rucuje,1 2 5,vumuru,11 10 1
wd7agk5xgqzr0nk,sfx,356,2afc,623,268344,triplet,0,True,kodavu,kodavu,7 8 11,lucuqi,6 2 9
wd7agk5xgqzr0nk,sfx,359,2afc,670,270832,pair,0,True,koda,koda,7 8,lucu,6 2
wd7agk5xgqzr0nk,sfx,362,2afc,745,273377,pair,1,True,davu,davu,8 11,rulu,1 6
wd7agk5xgqzr0nk,sfx,365,2afc,1309,276592,pair,1,True,rucu,rucu,1 2,vuxo,11 4
wd7agk5xgqzr0nk,sfx,368,2afc,682,279864,triplet,0,False,vumuru,qimuqe,9 10 12,vumuru,11 10 1
wd7agk5xgqzr0nk,sfx,371,2afc,647,282437,pair,1,True,muqe,muqe,10 12,vuxo,11 4
wd7agk5xgqzr0nk,sfx,374,2afc,992,285354,pair,0,True,xolu,xolu,4 6,buvu,3 11
44ousvnvf95rqv4,nom,305,2afc,2287,316477,pair,0,True,muvu,muvu,5 6,jeda,12 8
44ousvnvf95rqv4,nom,308,2afc,1057,319488,pair,0,False,mubu,buxo,10 11,mubu,5 10
44ousvnvf95rqv4,nom,311,2afc,881,322262,pair,0,True,culu,culu,2 3,koje,7 12
44ousvnvf95rqv4,nom,314,2afc,2785,326887,pair,0,True,qimu,qimu,4 5,mubu,5 10
44ousvnvf95rqv4,nom,317,2afc,1768,330514,pair,1,True,koda,koda,7 8,luxo,3 11
44ousvnvf95rqv4,nom,320,2afc,1401,334469,triplet,1,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
44ousvnvf95rqv4,nom,323,2afc,930,337249,pair,1,True,culu,culu,2 3,buqe,10 9
44ousvnvf95rqv4,nom,326,2afc,2335,342183,triplet,1,False,xoburu,buxoje,10 11 12,xoburu,11 10 1
44ousvnvf95rqv4,nom,329,2afc,1020,345816,triplet,0,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
44ousvnvf95rqv4,nom,332,2afc,798,349166,triplet,0,False,daqilu,buxoje,10 11 12,daqilu,8 4 3
44ousvnvf95rqv4,nom,335,2afc,1060,352078,pair,0,True,rucu,rucu,1 2,ruvu,1 6
44ousvnvf95rqv4,nom,338,2afc,1300,355298,pair,1,False,buqe,xoje,11 12,buqe,10 9
44ousvnvf95rqv4,nom,341,2afc,800,357998,pair,1,True,muvu,muvu,5 6,luxo,3 11
44ousvnvf95rqv4,nom,344,2afc,1318,361948,triplet,0,False,vucuqe,kodaqe,7 8 9,vucuqe,6 2 9
44ousvnvf95rqv4,nom,347,2afc,1030,364948,pair,0,True,xoje,xoje,11 12,xoqi,11 4
44ousvnvf95rqv4,nom,350,2afc,1058,367846,pair,0,False,ruvu,daqe,8 9,ruvu,1 6
44ousvnvf95rqv4,nom,353,2afc,850,371229,triplet,0,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
44ousvnvf95rqv4,nom,356,2afc,1160,375037,triplet,1,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
44ousvnvf95rqv4,nom,359,2afc,1490,378408,pair,1,True,rucu,rucu,1 2,xoqi,11 4
44ousvnvf95rqv4,nom,362,2afc,1100,381379,pair,0,False,koje,daqe,8 9,koje,7 12
44ousvnvf95rqv4,nom,365,2afc,901,384150,pair,1,False,vucu,koda,7 8,vucu,6 2
44ousvnvf95rqv4,nom,368,2afc,909,386896,pair,0,True,qimu,qimu,4 5,jeda,12 8
44ousvnvf95rqv4,nom,371,2afc,851,390338,triplet,1,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
44ousvnvf95rqv4,nom,374,2afc,750,392978,pair,1,False,vucu,buxo,10 11,vucu,6 2
72rjtgvp710kzrk,pfx,305,2afc,1014,269957,pair,1,True,daqe,daqe,3 4,cuje,12 8
72rjtgvp710kzrk,pfx,308,2afc,803,272666,pair,1,False,koru,xoje,7 8,koru,1 6
72rjtgvp710kzrk,pfx,311,2afc,3520,278753,triplet,0,False,ruluqi,buxoje,11 7 8,ruluqi,6 2 9
72rjtgvp710kzrk,pfx,314,2afc,709,282142,triplet,1,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
72rjtgvp710kzrk,pfx,317,2afc,835,284788,pair,0,False,cuje,ruda,6 3,cuje,12 8
72rjtgvp710kzrk,pfx,320,2afc,574,287207,pair,1,False,buqe,qimu,9 10,buqe,11 4
72rjtgvp710kzrk,pfx,323,2afc,713,289816,pair,1,True,kolu,kolu,1 2,xocu,7 12
72rjtgvp710kzrk,pfx,326,2afc,714,292487,pair,0,True,xoje,xoje,7 8,xocu,7 12
72rjtgvp710kzrk,pfx,329,2afc,685,295679,triplet,0,True,rudaqe,rudaqe,6 3 4,jeqeda,8 4 3
72rjtgvp710kzrk,pfx,332,2afc,723,298226,pair,1,False,rulu,cuqi,12 9,rulu,6 2
72rjtgvp710kzrk,pfx,335,2afc,757,300841,pair,0,False,muqi,qimu,9 10,muqi,10 9
72rjtgvp710kzrk,pfx,338,2afc,711,303294,pair,0,True,daqe,daqe,3 4,dabu,3 11
72rjtgvp710kzrk,pfx,341,2afc,743,306517,triplet,0,False,ruluqi,rudaqe,6 3 4,ruluqi,6 2 9
72rjtgvp710kzrk,pfx,344,2afc,797,309131,pair,0,False,rulu,buxo,11 7,rulu,6 2
72rjtgvp710kzrk,pfx,347,2afc,784,312589,triplet,1,False,xocuvu,buxoje,11 7 8,xocuvu,7 12 5
72rjtgvp710kzrk,pfx,350,2afc,592,314976,pair,1,True,ruda,ruda,6 3,vumu,5 10
72rjtgvp710kzrk,pfx,353,2afc,717,318261,triplet,0,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
72rjtgvp710kzrk,pfx,356,2afc,1286,322130,triplet,0,True,vukolu,vukolu,5 1 2,bumuko,11 10 1
72rjtgvp710kzrk,pfx,359,2afc,388,324402,pair,0,True,cuqi,cuqi,12 9,vumu,5 10
72rjtgvp710kzrk,pfx,362,2afc,541,327515,triplet,0,True,cuqimu,cuqimu,12 9 10,jeqeda,8 4 3
72rjtgvp710kzrk,pfx,365,2afc,727,330031,pair,0,False,dabu,buxo,11 7,dabu,3 11
72rjtgvp710kzrk,pfx,368,2afc,361,332275,pair,0,False,koru,vuko,5 1,koru,1 6
72rjtgvp710kzrk,pfx,371,2afc,527,334691,pair,0,False,buqe,vuko,5 1,buqe,11 4
72rjtgvp710kzrk,pfx,374,2afc,352,336896,pair,1,True,kolu,kolu,1 2,muqi,10 9
m1rdlrkrb3ksuqv,sfx,305,2afc,3325,195649,triplet,0,True,buxolu,buxolu,3 4 6,daxobu,8 4 3
m1rdlrkrb3ksuqv,sfx,308,2afc,999,198593,pair,1,True,muqe,muqe,10 12,vuxo,11 4
m1rdlrkrb3ksuqv,sfx,311,2afc,952,201498,pair,0,True,cuje,cuje,2 5,koqe,7 12
m1rdlrkrb3ksuqv,sfx,314,2afc,3520,206914,pair,0,True,buxo,buxo,3 4,jemu,5 10
m1rdlrkrb3ksuqv,sfx,317,2afc,7429,216155,pair,0,False,rulu,davu,8 11,rulu,1 6
m1rdlrkrb3ksuqv,sfx,320,2afc,1551,219595,pair,0,False,muqi,muqe,10 12,muqi,10 9
m1rdlrkrb3ksuqv,sfx,323,2afc,1185,223388,triplet,0,True,qimuqe,qimuqe,9 10 12,vumuru,11 10 1
m1rdlrkrb3ksuqv,sfx,326,2afc,571,225843,pair,0,False,buvu,xolu,4 6,buvu,3 11
m1rdlrkrb3ksuqv,sfx,329,2afc,3342,231764,triplet,0,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
m1rdlrkrb3ksuqv,sfx,332,2afc,872,234477,pair,0,False,lucu,koda,7 8,lucu,6 2
m1rdlrkrb3ksuqv,sfx,335,2afc,533,236845,pair,1,False,buvu,koda,7 8,buvu,3 11
m1rdlrkrb3ksuqv,sfx,338,2afc,1747,240462,pair,1,True,xolu,xolu,4 6,qeda,12 8
m1rdlrkrb3ksuqv,sfx,341,2afc,416,242790,pair,0,True,rucu,rucu,1 2,vuxo,11 4
m1rdlrkrb3ksuqv,sfx,344,2afc,3858,248542,pair,0,True,qimu,qimu,9 10,jemu,5 10
m1rdlrkrb3ksuqv,sfx,347,2afc,6126,257319,triplet,1,False,koqeje,kodavu,7 8 11,koqeje,7 12 5
m1rdlrkrb3ksuqv,sfx,350,2afc,1393,261375,triplet,0,False,koqeje,rucuje,1 2 5,koqeje,7 12 5
m1rdlrkrb3ksuqv,sfx,353,2afc,598,264560,triplet,0,False,vumuru,rucuje,1 2 5,vumuru,11 10 1
m1rdlrkrb3ksuqv,sfx,356,2afc,460,266864,pair,1,True,buxo,buxo,3 4,qeda,12 8
m1rdlrkrb3ksuqv,sfx,359,2afc,785,269521,pair,0,False,lucu,qimu,9 10,lucu,6 2
m1rdlrkrb3ksuqv,sfx,362,2afc,1471,272905,pair,0,False,muqi,cuje,2 5,muqi,10 9
m1rdlrkrb3ksuqv,sfx,365,2afc,2035,277530,triplet,0,True,buxolu,buxolu,3 4 6,lucuqi,6 2 9
m1rdlrkrb3ksuqv,sfx,368,2afc,1338,280754,pair,1,False,koqe,davu,8 11,koqe,7 12
m1rdlrkrb3ksuqv,sfx,371,2afc,1324,283898,pair,1,True,rucu,rucu,1 2,rulu,1 6
m1rdlrkrb3ksuqv,sfx,374,2afc,608,287091,triplet,0,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
27ckkaf4asu0ym6,nom,305,2afc,5342,218962,pair,1,True,daqe,daqe,8 9,ruvu,1 6
27ckkaf4asu0ym6,nom,308,2afc,1157,222074,pair,0,True,xoje,xoje,11 12,xoqi,11 4
27ckkaf4asu0ym6,nom,311,2afc,4163,228784,triplet,1,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
27ckkaf4asu0ym6,nom,314,2afc,1386,232033,pair,0,False,koje,daqe,8 9,koje,7 12
27ckkaf4asu0ym6,nom,317,2afc,2880,236731,pair,1,False,mubu,qimu,4 5,mubu,5 10
27ckkaf4asu0ym6,nom,320,2afc,2256,240818,pair,1,False,ruvu,rucu,1 2,ruvu,1 6
27ckkaf4asu0ym6,nom,323,2afc,1510,244980,triplet,1,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
27ckkaf4asu0ym6,nom,326,2afc,1922,249444,triplet,0,False,daqilu,qimuvu,4 5 6,daqilu,8 4 3
27ckkaf4asu0ym6,nom,329,2afc,2226,253504,pair,1,True,culu,culu,2 3,buqe,10 9
27ckkaf4asu0ym6,nom,332,2afc,1404,256734,pair,1,False,jeda,qimu,4 5,jeda,12 8
27ckkaf4asu0ym6,nom,335,2afc,1335,259945,pair,0,False,xoqi,rucu,1 2,xoqi,11 4
27ckkaf4asu0ym6,nom,338,2afc,1198,263758,triplet,0,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
27ckkaf4asu0ym6,nom,341,2afc,1358,266955,pair,0,True,koda,koda,7 8,luxo,3 11
27ckkaf4asu0ym6,nom,344,2afc,2669,271517,pair,1,False,vucu,buxo,10 11,vucu,6 2
27ckkaf4asu0ym6,nom,347,2afc,1528,275648,triplet,1,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
27ckkaf4asu0ym6,nom,350,2afc,1810,279302,pair,1,False,jeda,muvu,5 6,jeda,12 8
27ckkaf4asu0ym6,nom,353,2afc,1141,282965,triplet,1,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
27ckkaf4asu0ym6,nom,356,2afc,1011,286558,triplet,1,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
27ckkaf4asu0ym6,nom,359,2afc,1076,290225,triplet,0,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
27ckkaf4asu0ym6,nom,362,2afc,1649,293775,pair,0,True,xoje,xoje,11 12,buqe,10 9
27ckkaf4asu0ym6,nom,365,2afc,713,296378,pair,1,True,muvu,muvu,5 6,luxo,3 11
27ckkaf4asu0ym6,nom,368,2afc,1360,299592,pair,0,True,koda,koda,7 8,vucu,6 2
27ckkaf4asu0ym6,nom,371,2afc,834,302312,pair,0,False,koje,culu,2 3,koje,7 12
27ckkaf4asu0ym6,nom,374,2afc,3168,307306,pair,1,False,mubu,buxo,10 11,mubu,5 10
ew3ldfnb7lpy593,pfx,305,2afc,2637,208245,triplet,1,True,rudaqe,rudaqe,6 3 4,ruluqi,6 2 9
ew3ldfnb7lpy593,pfx,308,2afc,1271,211320,pair,1,True,ruda,ruda,6 3,vumu,5 10
ew3ldfnb7lpy593,pfx,311,2afc,1070,214968,triplet,0,False,ruluqi,buxoje,11 7 8,ruluqi,6 2 9
ew3ldfnb7lpy593,pfx,314,2afc,1300,218949,triplet,1,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
ew3ldfnb7lpy593,pfx,317,2afc,3056,223834,pair,0,False,rulu,buxo,11 7,rulu,6 2
ew3ldfnb7lpy593,pfx,320,2afc,2224,228023,pair,0,True,xoje,xoje,7 8,xocu,7 12
ew3ldfnb7lpy593,pfx,323,2afc,1404,231292,pair,0,True,qimu,qimu,9 10,muqi,10 9
ew3ldfnb7lpy593,pfx,326,2afc,1215,234293,pair,0,True,buxo,buxo,11 7,dabu,3 11
ew3ldfnb7lpy593,pfx,329,2afc,1076,237954,triplet,1,False,jeqeda,cuqimu,12 9 10,jeqeda,8 4 3
ew3ldfnb7lpy593,pfx,332,2afc,1143,241700,triplet,1,True,vukolu,vukolu,5 1 2,bumuko,11 10 1
ew3ldfnb7lpy593,pfx,335,2afc,1252,244809,pair,0,True,daqe,daqe,3 4,cuje,12 8
ew3ldfnb7lpy593,pfx,338,2afc,1181,247798,pair,0,False,cuje,ruda,6 3,cuje,12 8
ew3ldfnb7lpy593,pfx,341,2afc,1350,250896,pair,0,True,daqe,daqe,3 4,dabu,3 11
ew3ldfnb7lpy593,pfx,344,2afc,939,253725,pair,1,True,vuko,vuko,5 1,buqe,11 4
ew3ldfnb7lpy593,pfx,347,2afc,1527,257143,pair,0,True,vuko,vuko,5 1,koru,1 6
ew3ldfnb7lpy593,pfx,350,2afc,2400,262056,triplet,1,False,jeqeda,rudaqe,6 3 4,jeqeda,8 4 3
ew3ldfnb7lpy593,pfx,353,2afc,1290,265927,triplet,1,False,bumuko,cuqimu,12 9 10,bumuko,11 10 1
ew3ldfnb7lpy593,pfx,356,2afc,1175,269001,pair,0,False,vumu,cuqi,12 9,vumu,5 10
ew3ldfnb7lpy593,pfx,359,2afc,1137,272823,triplet,1,True,buxoje,buxoje,11 7 8,xocuvu,7 12 5
ew3ldfnb7lpy593,pfx,362,2afc,1227,275896,pair,0,False,rulu,cuqi,12 9,rulu,6 2
ew3ldfnb7lpy593,pfx,365,2afc,3696,281493,pair,0,False,xocu,kolu,1 2,xocu,7 12
ew3ldfnb7lpy593,pfx,368,2afc,1233,284640,pair,0,True,xoje,xoje,7 8,koru,1 6
ew3ldfnb7lpy593,pfx,371,2afc,1351,287848,pair,1,False,buqe,qimu,9 10,buqe,11 4
ew3ldfnb7lpy593,pfx,374,2afc,909,290616,pair,1,True,kolu,kolu,1 2,muqi,10 9
lpd5z3vy5l9heem,sfx,305,2afc,3227,184721,triplet,0,False,koqeje,kodavu,7 8 11,koqeje,7 12 5
lpd5z3vy5l9heem,sfx,308,2afc,6085,193332,triplet,1,True,buxolu,buxolu,3 4 6,daxobu,8 4 3
lpd5z3vy5l9heem,sfx,311,2afc,1018,196917,triplet,0,False,lucuqi,buxolu,3 4 6,lucuqi,6 2 9
lpd5z3vy5l9heem,sfx,314,2afc,2553,202121,triplet,0,False,koqeje,rucuje,1 2 5,koqeje,7 12 5
lpd5z3vy5l9heem,sfx,317,2afc,1280,205330,pair,0,True,muqe,muqe,10 12,vuxo,11 4
lpd5z3vy5l9heem,sfx,320,2afc,1507,208737,pair,0,True,rucu,rucu,1 2,vuxo,11 4
lpd5z3vy5l9heem,sfx,323,2afc,780,212112,triplet,0,True,qimuqe,qimuqe,9 10 12,vumuru,11 10 1
lpd5z3vy5l9heem,sfx,326,2afc,6911,220900,pair,0,False,jemu,qimu,9 10,jemu,5 10
lpd5z3vy5l9heem,sfx,329,2afc,716,223437,pair,0,False,lucu,koda,7 8,lucu,6 2
lpd5z3vy5l9heem,sfx,332,2afc,807,226827,triplet,1,True,rucuje,rucuje,1 2 5,vumuru,11 10 1
lpd5z3vy5l9heem,sfx,335,2afc,1042,229752,pair,1,False,jemu,buxo,3 4,jemu,5 10
lpd5z3vy5l9heem,sfx,338,2afc,837,233143,triplet,0,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
lpd5z3vy5l9heem,sfx,341,2afc,3979,239696,triplet,1,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
lpd5z3vy5l9heem,sfx,344,2afc,1362,242877,pair,1,True,koda,koda,7 8,buvu,3 11
lpd5z3vy5l9heem,sfx,347,2afc,851,245518,pair,0,True,davu,davu,8 11,rulu,1 6
lpd5z3vy5l9heem,sfx,350,2afc,4536,251982,pair,1,True,cuje,cuje,2 5,koqe,7 12
lpd5z3vy5l9heem,sfx,353,2afc,1157,255010,pair,0,False,muqi,muqe,10 12,muqi,10 9
lpd5z3vy5l9heem,sfx,356,2afc,3253,260096,pair,1,True,buxo,buxo,3 4,qeda,12 8
lpd5z3vy5l9heem,sfx,359,2afc,1141,263127,pair,0,False,muqi,cuje,2 5,muqi,10 9
lpd5z3vy5l9heem,sfx,362,2afc,891,265886,pair,1,True,davu,davu,8 11,koqe,7 12
lpd5z3vy5l9heem,sfx,365,2afc,1998,269682,pair,0,True,rucu,rucu,1 2,rulu,1 6
lpd5z3vy5l9heem,sfx,368,2afc,1178,272710,pair,0,False,lucu,qimu,9 10,lucu,6 2
lpd5z3vy5l9heem,sfx,371,2afc,2416,276970,pair,1,True,xolu,xolu,4 6,qeda,12 8
lpd5z3vy5l9heem,sfx,374,2afc,1189,280033,pair,0,True,xolu,xolu,4 6,buvu,3 11
qh0ys0keutp4oyl,nom,305,2afc,2466,159450,triplet,1,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
qh0ys0keutp4oyl,nom,308,2afc,1022,163156,triplet,0,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
qh0ys0keutp4oyl,nom,311,2afc,953,165976,pair,0,True,muvu,muvu,5 6,jeda,12 8
qh0ys0keutp4oyl,nom,314,2afc,847,168680,pair,1,True,rucu,rucu,1 2,ruvu,1 6
qh0ys0keutp4oyl,nom,317,2afc,788,172102,triplet,1,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
qh0ys0keutp4oyl,nom,320,2afc,840,174792,pair,1,True,qimu,qimu,4 5,jeda,12 8
qh0ys0keutp4oyl,nom,323,2afc,740,178143,triplet,0,False,kojemu,ruculu,1 2 3,kojemu,7 12 5
qh0ys0keutp4oyl,nom,326,2afc,755,180878,pair,0,False,xoqi,xoje,11 12,xoqi,11 4
qh0ys0keutp4oyl,nom,329,2afc,863,183605,pair,0,False,luxo,koda,7 8,luxo,3 11
qh0ys0keutp4oyl,nom,332,2afc,689,186841,triplet,1,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
qh0ys0keutp4oyl,nom,335,2afc,752,189515,pair,1,True,muvu,muvu,5 6,luxo,3 11
qh0ys0keutp4oyl,nom,338,2afc,706,192860,triplet,1,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
qh0ys0keutp4oyl,nom,341,2afc,947,195649,pair,0,True,qimu,qimu,4 5,mubu,5 10
qh0ys0keutp4oyl,nom,344,2afc,579,198132,pair,0,False,xoqi,rucu,1 2,xoqi,11 4
qh0ys0keutp4oyl,nom,347,2afc,801,200844,pair,1,False,vucu,buxo,10 11,vucu,6 2
qh0ys0keutp4oyl,nom,350,2afc,731,204134,triplet,0,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
qh0ys0keutp4oyl,nom,353,2afc,593,206616,pair,0,False,koje,daqe,8 9,koje,7 12
qh0ys0keutp4oyl,nom,356,2afc,610,209073,pair,0,True,buxo,buxo,10 11,mubu,5 10
qh0ys0keutp4oyl,nom,359,2afc,875,211807,pair,0,True,culu,culu,2 3,buqe,10 9
qh0ys0keutp4oyl,nom,362,2afc,531,214214,pair,0,True,koda,koda,7 8,vucu,6 2
qh0ys0keutp4oyl,nom,365,2afc,726,217549,triplet,1,False,xoburu,buxoje,10 11 12,xoburu,11 10 1
qh0ys0keutp4oyl,nom,368,2afc,533,220015,pair,1,True,xoje,xoje,11 12,buqe,10 9
qh0ys0keutp4oyl,nom,371,2afc,481,222403,pair,0,False,koje,culu,2 3,koje,7 12
qh0ys0keutp4oyl,nom,374,2afc,616,224869,pair,1,True,daqe,daqe,8 9,ruvu,1 6
kqzdkwa2jtp8q5d,pfx,305,2afc,3018,176742,triplet,0,True,rudaqe,rudaqe,6 3 4,ruluqi,6 2 9
kqzdkwa2jtp8q5d,pfx,308,2afc,1569,180084,pair,0,True,daqe,daqe,3 4,dabu,3 11
kqzdkwa2jtp8q5d,pfx,311,2afc,1963,183956,pair,0,False,buqe,vuko,5 1,buqe,11 4
kqzdkwa2jtp8q5d,pfx,314,2afc,1451,187235,pair,0,True,ruda,ruda,6 3,cuje,12 8
kqzdkwa2jtp8q5d,pfx,317,2afc,4992,194825,triplet,1,False,jeqeda,cuqimu,12 9 10,jeqeda,8 4 3
kqzdkwa2jtp8q5d,pfx,320,2afc,1658,198460,pair,0,False,xocu,xoje,7 8,xocu,7 12
kqzdkwa2jtp8q5d,pfx,323,2afc,7039,208200,triplet,0,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
kqzdkwa2jtp8q5d,pfx,326,2afc,2042,212126,pair,0,False,muqi,qimu,9 10,muqi,10 9
kqzdkwa2jtp8q5d,pfx,329,2afc,2957,216880,pair,0,True,buxo,buxo,11 7,dabu,3 11
kqzdkwa2jtp8q5d,pfx,332,2afc,2774,221496,pair,0,True,buxo,buxo,11 7,rulu,6 2
kqzdkwa2jtp8q5d,pfx,335,2afc,1424,224766,pair,0,True,cuqi,cuqi,12 9,rulu,6 2
kqzdkwa2jtp8q5d,pfx,338,2afc,2548,229920,triplet,1,True,vukolu,vukolu,5 1 2,bumuko,11 10 1
kqzdkwa2jtp8q5d,pfx,341,2afc,1346,233150,pair,1,False,cuje,daqe,3 4,cuje,12 8
kqzdkwa2jtp8q5d,pfx,344,2afc,3072,238824,triplet,0,False,ruluqi,buxoje,11 7 8,ruluqi,6 2 9
kqzdkwa2jtp8q5d,pfx,347,2afc,1453,242196,pair,0,True,cuqi,cuqi,12 9,vumu,5 10
kqzdkwa2jtp8q5d,pfx,350,2afc,1979,246082,pair,0,True,vuko,vuko,5 1,koru,1 6
kqzdkwa2jtp8q5d,pfx,353,2afc,1210,249175,pair,1,False,muqi,kolu,1 2,muqi,10 9
kqzdkwa2jtp8q5d,pfx,356,2afc,2484,253526,pair,0,False,buqe,qimu,9 10,buqe,11 4
kqzdkwa2jtp8q5d,pfx,359,2afc,2569,258792,triplet,0,True,buxoje,buxoje,11 7 8,xocuvu,7 12 5
kqzdkwa2jtp8q5d,pfx,362,2afc,3042,263656,pair,1,True,ruda,ruda,6 3,vumu,5 10
kqzdkwa2jtp8q5d,pfx,365,2afc,2992,269234,triplet,0,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
kqzdkwa2jtp8q5d,pfx,368,2afc,1461,273225,triplet,0,True,rudaqe,rudaqe,6 3 4,jeqeda,8 4 3
kqzdkwa2jtp8q5d,pfx,371,2afc,1299,276452,pair,1,True,xoje,xoje,7 8,koru,1 6
kqzdkwa2jtp8q5d,pfx,374,2afc,2039,280412,pair,1,False,xocu,kolu,1 2,xocu,7 12
9c2j5cbl16dbgq1,nom,305,2afc,3844,176762,triplet,1,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
9c2j5cbl16dbgq1,nom,308,2afc,1406,180080,pair,1,False,buqe,xoje,11 12,buqe,10 9
9c2j5cbl16dbgq1,nom,311,2afc,3772,185715,pair,1,False,vucu,koda,7 8,vucu,6 2
9c2j5cbl16dbgq1,nom,314,2afc,1569,189872,triplet,1,False,kojemu,ruculu,1 2 3,kojemu,7 12 5
9c2j5cbl16dbgq1,nom,317,2afc,932,192635,pair,0,True,daqe,daqe,8 9,ruvu,1 6
9c2j5cbl16dbgq1,nom,320,2afc,2063,196526,pair,1,True,buxo,buxo,10 11,mubu,5 10
9c2j5cbl16dbgq1,nom,323,2afc,923,199276,pair,1,False,jeda,qimu,4 5,jeda,12 8
9c2j5cbl16dbgq1,nom,326,2afc,874,202677,triplet,0,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
9c2j5cbl16dbgq1,nom,329,2afc,798,205321,pair,0,False,buqe,culu,2 3,buqe,10 9
9c2j5cbl16dbgq1,nom,332,2afc,928,208910,triplet,0,False,vucuqe,qimuvu,4 5 6,vucuqe,6 2 9
9c2j5cbl16dbgq1,nom,335,2afc,1065,212528,triplet,1,False,daqilu,qimuvu,4 5 6,daqilu,8 4 3
9c2j5cbl16dbgq1,nom,338,2afc,1104,215487,pair,1,True,koda,koda,7 8,luxo,3 11
9c2j5cbl16dbgq1,nom,341,2afc,1952,219315,pair,0,False,koje,daqe,8 9,koje,7 12
9c2j5cbl16dbgq1,nom,344,2afc,777,221910,pair,1,False,mubu,qimu,4 5,mubu,5 10
9c2j5cbl16dbgq1,nom,347,2afc,1095,225628,triplet,1,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
9c2j5cbl16dbgq1,nom,350,2afc,868,229108,triplet,0,False,kojemu,kodaqe,7 8 9,kojemu,7 12 5
9c2j5cbl16dbgq1,nom,353,2afc,1241,232194,pair,1,True,rucu,rucu,1 2,ruvu,1 6
9c2j5cbl16dbgq1,nom,356,2afc,1019,235761,triplet,0,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
9c2j5cbl16dbgq1,nom,359,2afc,841,238490,pair,1,False,vucu,buxo,10 11,vucu,6 2
9c2j5cbl16dbgq1,nom,362,2afc,843,241185,pair,0,False,jeda,muvu,5 6,jeda,12 8
9c2j5cbl16dbgq1,nom,365,2afc,664,243722,pair,0,True,rucu,rucu,1 2,xoqi,11 4
